id,title,description,thumbnailUrl,iframeUrl,controls,highlights,originalUrl,category
0e678f2a73174718b682054a8b24ab4b,Color Block Jam,"Color Block Jam – an exciting puzzle game! Move the colored blocks, solve logic challenges, and complete levels. The game has many levels, from simple tasks to real brain teasers.",https://img.gamedistribution.com/0e678f2a73174718b682054a8b24ab4b-200x120.jpg,https://html5.gamedistribution.com/0e678f2a73174718b682054a8b24ab4b/,"In this game, your goal is to move colored blocks and place them correctly to complete each level. But it’s not as easy as it sounds – you’ll face obstacles, limited space, and tricky puzzles that require focus and a strategic approach.

Color Block Jam offers a wide range of levels with increasing difficulty. Every new challenge tests your skills: can you find the perfect solution using the fewest possible moves?","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/0e678f2a73174718b682054a8b24ab4b/,Puzzle
96d4461569d24b6dafd883f59710f03f,Match 3D Puzzle Saga,"Ready to match and collect? Solve puzzles to earn coins, unlock powerful power-ups and complete daily challenges to grab extra rewards and sweet bonuses. The more you play, the more opportunities you have to boost your score!
",https://img.gamedistribution.com/96d4461569d24b6dafd883f59710f03f-200x120.jpg,https://html5.gamedistribution.com/96d4461569d24b6dafd883f59710f03f/,"The game offers endless levels. Match objects to complete levels and move forward. Each level presents three difficulty options and four special abilities to help you tackle challenges. Daily quests and rotating events provide extra chances to earn rewards.
","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/96d4461569d24b6dafd883f59710f03f/,Puzzle
59361631a2614fc095ef2a1740e02d78,Strykon,"Strykon is a mobile FPS game with exciting missions and battles. Play different modes like Deathmatch, Team Deathmatch, and Free-for-All, where your goal is to survive.
Choose from many weapons, like pistols, rifles, shotguns, and snipers. Each gun has its own style. Enjoy great graphics, realistic sound, and easy controls. Earn rewards with the Battle Pass to keep the game interesting. Whether you complete missions or fight enemies, this shooter is full of action anytime, anywhere!",https://img.gamedistribution.com/59361631a2614fc095ef2a1740e02d78-200x120.jpg,https://html5.gamedistribution.com/59361631a2614fc095ef2a1740e02d78/,"Keyboard: WASD
G for grenade-gun
C for squat
R for reload
1 - primary weapon
2 - secondary weapon
M1 for aim
M2 for shooting
SPACE for jump
ESC or TAB for menu
SCROLL WHEEL for change weapon
SHIFT + W - run
SHIFT + W + C - slide","['在这款刺激的Shooter游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/59361631a2614fc095ef2a1740e02d78/,Shooter
1181e80fccb44318a69756c736bfbda7,Sort Puzzle - Nuts and Bolts,"Play Sort Puzzle - Nuts and Bolts, a free and addictive sorting game! Train your brain by stacking nuts of the same color. Simple yet challenging, it's the perfect casual game to relax and sharpen your logic skills. Play now and start sorting!",https://img.gamedistribution.com/1181e80fccb44318a69756c736bfbda7-200x120.jpg,https://html5.gamedistribution.com/1181e80fccb44318a69756c736bfbda7/,"1 step: Click/Tap on a bolt to select a nut.
2 step: Click/Tap on another bolt with the same color (or empty) to collect nuts.
Use the hints if you get stuck:
Cancel move - undoes the last step you made.
Extra bolt - opens extra space for nuts.","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/1181e80fccb44318a69756c736bfbda7/,Puzzle
25c2572b4fbc4e77ae34ebfa86070a5f,Starry Style Dorama of Dream,"Welcome to an exciting journey into the world of Korean doramas heroes! Here you can become a stylist for two aspiring young film actors: a young actress whose heart beats to the rhythm of romantic stories, and a charismatic actor whose smile can melt even the coldest hearts. You will be able to choose from a variety of outfits, accessories and hairstyles, creating unique images that emphasize the individuality of your characters.",https://img.gamedistribution.com/25c2572b4fbc4e77ae34ebfa86070a5f-200x120.jpg,https://html5.gamedistribution.com/25c2572b4fbc4e77ae34ebfa86070a5f/,"This game takes you into the world of Korean multi-part films-doramas, where you will take on the role of a stylist for a couple of aspiring actors. The most stylish images of your wards can be saved at the end of the game as PNG-images. Depending on the gaming device, either a click of a computer mouse or a simple touch on touchscreens is used to control it.","['在这款刺激的Dress-up游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/25c2572b4fbc4e77ae34ebfa86070a5f/,Dress-up
058a3fd0d58949be9b79e666de9ac36d,Big Block Blast,"Place triangles and blocks to build 2x2 BIG BLOCKS! Drag and drop shapes into the grid to complete full squares made of triangles. Matching colors gives you bonus points, so in Big Block Blast you must aim for smart and colorful combos!
Some blocks have special powers and can even be placed on top of others. Use them strategically to unlock new moves and clear space. Big Block Blast is a simple to play game but tricky to master! How many BIG BLOCKS can you make?
",https://img.gamedistribution.com/058a3fd0d58949be9b79e666de9ac36d-200x120.jpg,https://html5.gamedistribution.com/058a3fd0d58949be9b79e666de9ac36d/,"In Big Block Blast you must place triangles and blocks to build 2x2 BIG BLOCKS! Match colors to score higher and unlock special blocks that can stack on others. Need a boost? Get a free block that can be placed anywhere on the grid, or swap all your blocks if you’re stuck","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/058a3fd0d58949be9b79e666de9ac36d/,Puzzle
c1b8bf4a05ad4f9ea6aa3ad33aafabdc,Looper,"Looper is a joyous and melodious music game that tests your sense of rhythm and timing. Get ready to start tapping your way through a colorful universe of beats and melodies! With hundreds of unique levels, Looper is the perfect game to soothe your puzzling needs.

As you progress, the constellations become more complex, and the beats more satisfying. But be warned, mistiming a tap could lead to an epic crash and burn - so make sure to bring your A-game!",https://img.gamedistribution.com/c1b8bf4a05ad4f9ea6aa3ad33aafabdc-200x120.jpg,https://html5.gamedistribution.com/c1b8bf4a05ad4f9ea6aa3ad33aafabdc/,Use the left mouse button on desktop or touch on mobile to start the beat,"['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/c1b8bf4a05ad4f9ea6aa3ad33aafabdc/,Puzzle
116e0e450a374f24877fa02ad98a2e62,Football Rush 3D,"Football Rush 3d is a fast-paced, one-touch soccer game that puts you in the boots of a solo football hero. Forget complex controls—just tap, strike, and score! Whether you’re curving shots from midfield or charging down the pitch with speed boosts, every moment is packed with action.",https://img.gamedistribution.com/116e0e450a374f24877fa02ad98a2e62-200x120.jpg,https://html5.gamedistribution.com/116e0e450a374f24877fa02ad98a2e62/,"WASD or arrow buttons to move.
Hold Left Mouse Button (LMB) to shoot.
Press Right Mouse Button(RMB) to pass.
Press LMB to tackle.
Press C to change camera angle.
Press I to disable UI.
","['在这款刺激的Football游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/116e0e450a374f24877fa02ad98a2e62/,Football
caaa9021c03b438db35ae532051e2e24,Delta Force Airborne,"This game offers a whole new level of graphics and sound design that completely immerses you in a realistic atmosphere of battles. 
Shoot and use tactical thinking to overcome obstacles and achieve victory together with your team. 
Explore a variety of maps, each of which is full of unique opportunities and strategic points.
Become a master of team play by coordinating with your teammates and using different character classes to create the perfect strategy.",https://img.gamedistribution.com/caaa9021c03b438db35ae532051e2e24-200x120.jpg,https://html5.gamedistribution.com/caaa9021c03b438db35ae532051e2e24/,"Keyboard: WASD
M2 - for aiming
M1 - for shooting
TAB - for counting
P - for menu
1-2 numbers - for changing weapons.

Mobile:
Controls - buttons
Automatic shooting when aiming or on the shoot button","['在这款刺激的Shooter游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/caaa9021c03b438db35ae532051e2e24/,Shooter
0a3fff5df1f84704bd585c30c1277338,Powerwash Simulator - 3D Wash,"There’s no stain too tough, no dirt too thick that you can’t handle. So gear up, point your washer, and get ready to bring the shine back to everything around you.",https://img.gamedistribution.com/0a3fff5df1f84704bd585c30c1277338-200x120.jpg,https://html5.gamedistribution.com/0a3fff5df1f84704bd585c30c1277338/,"Take control of your very own high-powered pressure washer and immerse yourself in the satisfying world of deep cleaning. With a variety of objects and surfaces to clean, from patios to vehicles, your task is to restore them to their former glory. The thrill of watching layers of dirt and grime vanish under the powerful spray of your pressure washer is incredibly satisfying. So, are you ready to take on the ultimate cleaning challenge?","['在这款刺激的Casual游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/0a3fff5df1f84704bd585c30c1277338/,Casual
5561ebaa420443249301fe90a36c4e95,Mega Ramp Car Stunts,"Get ready for the ultimate stunt-driving challenge in Mega Ramp Car Stunts! Take control of powerful cars and race down sky-high mega ramps to perform mind-blowing jumps, flips, and tricks. Defy gravity as you soar through the air and land like a pro on impossible tracks.

With dynamic gameplay, extreme stunts, and intense visuals, this is the stunt arena where only the boldest drivers survive!",https://img.gamedistribution.com/5561ebaa420443249301fe90a36c4e95-200x120.jpg,https://html5.gamedistribution.com/5561ebaa420443249301fe90a36c4e95/,WASD or Arrow Keys ,"['在这款刺激的Racing & Driving游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/5561ebaa420443249301fe90a36c4e95/,Racing & Driving
eb62182aede741489578928dd689e273,Clap Clap Nightmare,"Clap Clap is a short indie horror game that puts you in the shoes of a house sitter, experiencing strange occurrences in a seemingly ordinary home.",https://img.gamedistribution.com/eb62182aede741489578928dd689e273-200x120.jpg,https://html5.gamedistribution.com/eb62182aede741489578928dd689e273/,"Press K to Perform action. Use W,A,S,D for player movement.","['在这款刺激的Adventure游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/eb62182aede741489578928dd689e273/,Adventure
448e8a5afd0f43b6a4340b92c10adb83,Capybara Block Drop,"Capybara Block Drop is a fast-paced, brain-teasing puzzle game where merging numbers and staying calm under pressure is the key to survival.

Drop numbered blocks into columns, combine matching tiles, and clear space with big combos.
But watch out, if the board fills up, it’s game over, and your capybara buddy might just lose his cool!

With colorful visuals and satisfying number-merging mechanics, Capybara Block Drop delivers endless strategic fun wrapped in a charming, lighthearted package.",https://img.gamedistribution.com/448e8a5afd0f43b6a4340b92c10adb83-200x120.jpg,https://html5.gamedistribution.com/448e8a5afd0f43b6a4340b92c10adb83/,"- Click (or tap) a column to drop a block.
- Match blocks with the same number to merge them
- Use power-ups to clear blocks and stay in the game longer.
- Plan ahead, game over when the board is full!","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/448e8a5afd0f43b6a4340b92c10adb83/,Puzzle
d3f62b226076450db3ee3999d2111cc1,Blocks Stack Rush,"Enjoy an addictive stacking adventure. In Blocks Stack Rush, you’ll control a little block character running and begin a fun pixelated journey. Collect blocks, stack them high and race against time to build the perfect picture. You need to align each block and keep putting together the complete picture.",https://img.gamedistribution.com/d3f62b226076450db3ee3999d2111cc1-200x120.jpg,https://html5.gamedistribution.com/d3f62b226076450db3ee3999d2111cc1/,"Mouse click or tap to play
","['在这款刺激的Adventure游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/d3f62b226076450db3ee3999d2111cc1/,Adventure
95255a7e37364fee8761658ab51a35eb,Pops Quest,"In this story-based platformer, you'll step into the shoes of a heroic protagonist driven by an undying love for their child. Experience the perfect fusion of action and platforming as Pop's Quest takes you on a high-octane adventure. With its fast-paced gameplay levels designed, you'll be engrossed in a world that demands agility, strategy, and quick reflexes. As you progress, you'll be emotionally invested and driven to save your child from danger.",https://img.gamedistribution.com/95255a7e37364fee8761658ab51a35eb-200x120.jpg,https://html5.gamedistribution.com/95255a7e37364fee8761658ab51a35eb/,Use A / D or Left / Right Arrow Keys to move and W / Space / Up Arrow Key to Jump,"['在这款刺激的Adventure游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/95255a7e37364fee8761658ab51a35eb/,Adventure
4a58b4ef028242a8b33897ecbafc8648,Sticker Puzzle Book,"Step into the captivating world of Sticker Puzzle, where creativity and strategy come together in a beautifully immersive experience. Explore a vibrant sticker book filled with artistic challenges, visual storytelling, and mind-bending puzzles. Designed as a peaceful chromatic retreat, Sticker Puzzle blends the calming satisfaction of sticker art with the engaging thrill of strategic problem-solving — the perfect harmony of relaxation and mental stimulation.",https://img.gamedistribution.com/4a58b4ef028242a8b33897ecbafc8648-200x120.jpg,https://html5.gamedistribution.com/4a58b4ef028242a8b33897ecbafc8648/,"Drag and Drop Stickers
Match and place stickers onto the correct outlines in the scene. Use your creativity and keen eye to find where each sticker belongs.
Solve with Strategy
Some stickers may look similar or fit in multiple places — think carefully and solve each puzzle step by step.
Unlock New Chapters
Completing puzzles unlocks new pages filled with fresh challenges and stories.
Collect and Customize
Earn rewards and unlock special stickers to personalize your sticker book.","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/4a58b4ef028242a8b33897ecbafc8648/,Puzzle
82a43013636b44e2b7593fb73026e570,Vortex io,"Play Vortex.io for free! Swallow everything in your path and become the biggest vortex in this fast-paced io game.

Vortex.io is a competitive .io game where you control a growing vortex that can swallow objects, vehicles, and even other players. As you absorb more items, your size increases, making you more powerful in the arena. The game features smooth controls and intense gameplay, requiring quick reflexes and smart movement to survive and dominate your rivals in real time.
",https://img.gamedistribution.com/82a43013636b44e2b7593fb73026e570-200x120.jpg,https://html5.gamedistribution.com/82a43013636b44e2b7593fb73026e570/,Mouse Move / Arrow Keys / WASD – Control direction,"['在这款刺激的.IO游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/82a43013636b44e2b7593fb73026e570/,.IO
b0873448cc8e425893f755e7b2ba4323,My Purrfect Cat Hotel,"Welcome to My Purrfect Cat Hotel, a super cute cat hotel simulation management game. Enjoy cute and vivid cartoon cat animations. This is the vacation spot for all meow stars, and your mission is to create the most cozy cat hotel. Serving a variety of adorable cats and catering to their needs. Make your hotel the most popular animal tycoon hotel.",https://img.gamedistribution.com/b0873448cc8e425893f755e7b2ba4323-200x120.jpg,https://html5.gamedistribution.com/b0873448cc8e425893f755e7b2ba4323/,"Mouse click or tap to play
","['在这款刺激的Simulation游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/b0873448cc8e425893f755e7b2ba4323/,Simulation
42fb822bb06f41299d218b5262248eba,Secret Galaxy. Match-three,"""Secrets of the Galaxy"" is an exciting match-3 game where you embark on a space journey with pilot Inessa and her faithful robot A.S.K.A. Their ship is damaged, and they are stranded in the depths of the universe. To return home, you must solve engaging puzzles by matching elements and creating powerful combos. Along the way, you will face asteroids, laser traps, space distortions, and other unique obstacles.",https://img.gamedistribution.com/42fb822bb06f41299d218b5262248eba-200x120.jpg,https://html5.gamedistribution.com/42fb822bb06f41299d218b5262248eba/,"On each level, you'll face challenges like asteroids, laser traps, and space distortions. Use special bonuses, activate portals, and clear obstacles to advance. Plan your moves carefully, as some levels have time limits, while others require completing tasks in a set number of moves.","['在这款刺激的Match-3游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/42fb822bb06f41299d218b5262248eba/,Match-3
136dcf0ddcdd4d49ade514516ace69a3,Rope Sorting,"In the game “Rope Sorting” you are waiting for exciting puzzles, where you need to sort the ropes. Pass an infinite number of levels, collect stars, use aids, be the first!

Rollback actions - allows you to return to the previous step to take a different path.

Adding a coil - makes it easier to pass a level by adding another empty coil.",https://img.gamedistribution.com/136dcf0ddcdd4d49ade514516ace69a3-200x120.jpg,https://html5.gamedistribution.com/136dcf0ddcdd4d49ade514516ace69a3/,"The rules are simple:
- Only the top rope and only one color can be taken per turn.
- Select the desired spool, drop the ropes onto the empty spools.
- Connect and combine ropes of the same colors.
- Fill the spools.
That's it!","['在这款刺激的Puzzle游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/136dcf0ddcdd4d49ade514516ace69a3/,Puzzle
1f643374f2b5434bad7b3443a2ba53bb,Paint Roller,"Control two tethered spheres in this unique painting challenge. Click to anchor one sphere in place while the other swings around it on an elastic tether, leaving a dynamic paint trail. Your objective? Strategically rotate your tethered pair to completely coat all target cylinders in each level.",https://img.gamedistribution.com/1f643374f2b5434bad7b3443a2ba53bb-200x120.jpg,https://html5.gamedistribution.com/1f643374f2b5434bad7b3443a2ba53bb/,One-click controls,"['在这款刺激的Agility游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/1f643374f2b5434bad7b3443a2ba53bb/,Agility
6fa3476e999940758e7fb6175cdf2b87,Sprunki Torches Maze,Light up all the torches in the room to unlock the door. Some torches are linked and will toggle together when activated. Watch out for bats! Contact with them results in a game over! Your goal is to exit the house through the front yard door.,https://img.gamedistribution.com/6fa3476e999940758e7fb6175cdf2b87-200x120.jpg,https://html5.gamedistribution.com/6fa3476e999940758e7fb6175cdf2b87/,"Arrows: Move the character.
Space: Toggle torches.","['在这款刺激的Adventure游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/6fa3476e999940758e7fb6175cdf2b87/,Adventure
093e91aab5604ba39ac2c37530e50be8,Roller Coaster Rush,"Speed through tracks in Roller Coaster Rush! Play free and online in this thrilling coaster game.

Roller Coaster Rush is an exhilarating 3D game that puts you in control of a speeding roller coaster. Your goal is to accelerate through the tracks without crashing, performing crazy jumps and navigating steep drops. Hold to speed up and release to slow down just in time. Each level challenges your timing and precision as you rush through colorful and thrilling environments.",https://img.gamedistribution.com/093e91aab5604ba39ac2c37530e50be8-200x120.jpg,https://html5.gamedistribution.com/093e91aab5604ba39ac2c37530e50be8/,"Hold Left Mouse Button / Space – Accelerate
Release – Slow down","['在这款刺激的Casual游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/093e91aab5604ba39ac2c37530e50be8/,Casual
b8c3d90dea1147659b4cb410d61d971f,CraftMart,"Noob decided to go into business and open his own shop. And what do all the people of Minecraft want? That's right - to eat!

In Noob's shop you can always buy beet soup and bread! And also a lot of other food.

And now all the residents of Minecraft rushed to the best store! Help Noob to serve all the customers! No one should go hungry! :)

Build new fields for wheat and beets, get a cow and a chicken and expand the shop to the maximum assortment!",https://img.gamedistribution.com/b8c3d90dea1147659b4cb410d61d971f-200x120.jpg,https://html5.gamedistribution.com/b8c3d90dea1147659b4cb410d61d971f/,"Control Noobik with the arrows on your keyboard (or by tapping on the screen of your mobile device). Build a building, pick up products and take them to the counter. When the customer has bought everything, help him pay at the cash register.","['在这款刺激的Casual游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/b8c3d90dea1147659b4cb410d61d971f/,Casual
eb36fabd59bb4be5b5a44012fa259d93,Choo Choo Spider Monster Train,"Welcome to the most terrifying train ride of your life!
Cho-Cho Scary Charles: Spider Train is a chilling open-world survival horror shooter where your only lifeline is a small yellow train armed with a machine gun and a whole lot of courage.
Face off against Charles — the monstrous spider-train hybrid that haunts a remote island, preying on unsuspecting humans. No one knows where he came from, but one thing is clear — he won't stop until he's fed.",https://img.gamedistribution.com/eb36fabd59bb4be5b5a44012fa259d93-200x120.jpg,https://html5.gamedistribution.com/eb36fabd59bb4be5b5a44012fa259d93/," 1-Start Your Train
Begin your journey in your yellow survival train.
Use the map to navigate across the haunted island.
2. Upgrade Your Train
Use them to upgrade:
Speed – outrun monsters
Arror – take damage
3. Fight or Flee
When Charles attacks, use your mounted machine gun to shoot him.
Jump off the train if needed to escape or explore.","['在这款刺激的Shooter游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/eb36fabd59bb4be5b5a44012fa259d93/,Shooter
0bbd6518425349f8a28c6742b92915e9,Flower Collection,"Flower Collection is a poetic casual adventure game where players explore a beautiful natural world to collect various rare and beautiful flowers. The game combines exploration, collection, and light puzzle elements to bring players a peaceful and delightful gaming experience.",https://img.gamedistribution.com/0bbd6518425349f8a28c6742b92915e9-200x120.jpg,https://html5.gamedistribution.com/0bbd6518425349f8a28c6742b92915e9/,"- Players take on the role of a botanist exploring the vast natural world
- Find the growing locations of rare flowers by observing environmental clues
- Use the correct tools and methods when collecting flowers to avoid damaging plants
- Complete the flower encyclopedia to learn the stories and knowledge behind each flower","['在这款刺激的Merge游戏中挑战自己', '简单直观的控制方式', '逐渐增加难度的游戏玩法']",https://html5.gamedistribution.com/0bbd6518425349f8a28c6742b92915e9/,Merge
